route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
545,3,1028055,Tea Tree Plaza,,0,3359,744,1
545,7,1028056,Golden Grove,,1,3515,747,1
545,7,1028057,Tea Tree Plaza,,0,3236,6429,1
545,7,1028058,Tea Tree Plaza,,0,3236,6429,1
545,6,1028059,Golden Grove,,1,3515,747,1
545,6,1028060,Tea Tree Plaza,,0,3236,6429,1
545,6,1028061,Tea Tree Plaza,,0,3236,6429,1
545,59,1028062,Tea Tree Plaza,,0,3319,744,1
545,18,1028063,Tea Tree Plaza,,0,3502,744,1
545,18,1028064,Golden Grove,,1,3359,747,1
545,18,1028065,Tea Tree Plaza,,0,3359,744,1
545,9,1028066,Golden Grove,,1,3298,747,1
545,8,1028067,Tea Tree Plaza,,0,3620,744,1
545,8,1028068,Golden Grove,,1,3108,747,1
545,1,1028069,Golden Grove,,1,3108,747,1
545,1,1028070,Tea Tree Plaza,,0,3601,744,1
545,1,1028071,Golden Grove,,1,3108,747,1
545,1,1028072,Golden Grove,,1,3748,747,1
545,1,1028073,Tea Tree Plaza,,0,3640,744,1
545,1,1028074,Golden Grove,,1,3672,747,1
545,1,1028075,Tea Tree Plaza,,0,3167,744,1
545,1,1028076,Tea Tree Plaza,,0,3114,744,1
545,1,1028077,Golden Grove,,1,3568,747,1
545,1,1028078,Tea Tree Plaza,,0,3619,744,1
545,1,1028079,Golden Grove,,1,3610,13243,1
545,1,1028080,Golden Grove,,1,3691,747,1
545,1,1028081,Tea Tree Plaza,,0,3746,744,1
545,1,1028082,Tea Tree Plaza,,0,3209,744,1
545,1,1028083,Tea Tree Plaza,,0,3586,744,1
545,1,1028084,Tea Tree Plaza,,0,3245,744,1
545,1,1028085,Golden Grove,,1,3586,747,1
545,1,1028086,Golden Grove,,1,3515,13243,1
545,1,1028087,Tea Tree Plaza,,0,3515,744,1
545,1,1028088,Golden Grove,,1,3555,747,1
545,1,1028089,Tea Tree Plaza,,0,3394,744,1
545,1,1028090,Tea Tree Plaza,,0,3222,744,1
545,1,1028091,Golden Grove,,1,3448,747,1
545,1,1028092,Tea Tree Plaza,,0,3638,744,1
545,1,1028093,Tea Tree Plaza,,0,3357,744,1
545,1,1028094,Tea Tree Plaza,,0,3348,744,1
545,1,1028095,Golden Grove,,1,3765,747,1
545,1,1028096,Tea Tree Plaza,,0,3601,744,1
545,1,1028097,Golden Grove,,1,3748,747,1
545,1,1028098,Tea Tree Plaza,,0,3748,744,1
545,1,1028099,Tea Tree Plaza,,0,3583,744,1
545,1,1028100,Golden Grove,,1,3167,747,1
545,1,1028101,Golden Grove,,1,3606,747,1
545,1,1028102,Golden Grove,,1,3222,747,1
545,1,1028103,Tea Tree Plaza,,0,3236,744,1
545,1,1028104,Golden Grove,,1,3350,747,1
545,1,1028105,Tea Tree Plaza,,0,3350,744,1
545,1,1028106,Tea Tree Plaza,,0,3482,744,1
545,1,1028107,Golden Grove,,1,3222,747,1
545,1,1028108,Golden Grove,,1,3350,747,1
545X,17,1028109,City,,0,3479,13244,1
545X,17,1028110,Golden Grove,,1,3430,13246,1
545X,3,1028112,City,,0,3669,13244,1
545X,1,1028113,Golden Grove,,1,3543,13246,1
545X,18,1028114,City,,0,3669,13244,1
545X,9,1028115,City,,0,3479,13244,1
545X,9,1028116,Golden Grove,,1,3430,13246,1
545X,1,1028117,City,,0,3157,13244,1
545X,1,1028118,City,,0,3721,13244,1
545X,1,1028119,City,,0,3526,13245,1
545X,1,1028120,Golden Grove,,1,3161,13246,1
545X,1,1028121,Golden Grove,,1,3658,13246,1
545X,1,1028122,Golden Grove,,1,3357,13246,1
545X,1,1028123,Golden Grove,,1,3746,13246,1
545X,1,1028124,Golden Grove,,1,3157,13246,1
545X,1,1028125,Golden Grove,,1,3295,13246,1
545X,1,1028126,City,,0,3394,13245,1
545X,1,1028127,City,,0,3448,13245,1
545X,1,1028128,Golden Grove,,1,3379,13246,1
545X,1,1028129,City,,0,3596,13244,1
545X,1,1028130,Golden Grove,,1,3293,13246,1
545X,1,1028131,Golden Grove,,1,3569,13246,1
546,1,1028132,Para Hills,,1,3543,13247,1
546,1,1028133,Para Hills,,1,3394,13247,1
546,1,1028134,Para Hills,,1,3150,13247,1
546,1,1028135,Para Hills,,1,3251,13247,1
546,1,1028136,Para Hills,,1,3266,13247,1
546X,1,1028137,City,,0,3363,13248,1
546X,1,1028138,City,,0,3171,13248,1
546X,1,1028139,City,,0,3266,13248,1
546X,1,1028140,City,,0,3298,13248,1
546X,1,1028141,City,,0,3437,13248,1
546X,1,1028142,City,,0,3218,13248,1
548,1,1134828,Golden Grove,,1,3360,11274,1
548,1,1134829,Golden Grove,,1,3460,11274,1
548,1,1134830,Tea Tree Plaza,,0,3460,11273,1
548,1,1134831,Golden Grove,,1,3273,11274,1
548,1,1134832,Golden Grove,,1,3544,13251,1
548,1,1134833,Tea Tree Plaza,,0,3733,11273,1
548,1,1134834,Golden Grove,,1,3298,11274,1
548,1,1134835,Golden Grove,,1,3156,11274,1
548,1,1134836,Tea Tree Plaza,,0,3156,11273,1
548,1,1134837,Tea Tree Plaza,,0,3110,11273,1
548,1,1134838,Golden Grove,,1,3733,11274,1
548,1,1134839,Tea Tree Plaza,,0,3102,11273,1
548,1,1134840,Tea Tree Plaza,,0,3596,11273,1
548,1,1134841,Golden Grove,,1,3157,11274,1
548,1,1134842,Golden Grove,,1,3621,11274,1
548,1,1134843,Golden Grove,,1,3733,11274,1
548,1,1134844,Golden Grove,,1,3542,11274,1
548,1,1134845,City,,0,3360,13249,1
548,1,1134846,Tea Tree Plaza,,0,3531,11273,1
548,1,1134847,Golden Grove,,1,3194,11274,1
548,1,1134848,Tea Tree Plaza,,0,3477,11273,1
548,1,1134849,Tea Tree Plaza,,0,3157,11273,1
548,1,1134850,Golden Grove,,1,3596,11274,1
548,1,1134851,Golden Grove,,1,3102,11274,1
548,1,1134852,Golden Grove,,1,3568,11274,1
548,1,1134853,Golden Grove,,1,3477,11274,1
548,1,1134854,Golden Grove,,1,3149,13251,1
548,1,1134855,Tea Tree Plaza,,0,3183,11273,1
548,1,1134856,Golden Grove,,1,3437,13251,1
548,1,1134857,Tea Tree Plaza,,0,3394,11273,1
548,1,1134858,Golden Grove,,1,3437,11274,1
548,1,1134859,Tea Tree Plaza,,0,3103,11273,1
548,1,1134860,Tea Tree Plaza,,0,3653,11273,1
548,1,1134861,Tea Tree Plaza,,0,3437,11273,1
548,1,1134862,Tea Tree Plaza,,0,3437,11273,1
548,1,1134863,Golden Grove,,1,3455,11274,1
548,1,1134864,Tea Tree Plaza,,0,3161,11273,1
548,1,1134865,Tea Tree Plaza,,0,3670,11273,1
548,1,1134866,Tea Tree Plaza,,0,3258,11273,1
548,1,1134867,Tea Tree Plaza,,0,3727,11273,1
548,1,1134868,City,,0,3434,13249,1
548,1,1134869,Tea Tree Plaza,,0,3377,11273,1
548,1,1134870,Tea Tree Plaza,,0,3526,11273,1
548,1,1134871,Tea Tree Plaza,,0,3451,11273,1
548,1,1134872,Tea Tree Plaza,,0,3582,11273,1
548,1,1134873,Tea Tree Plaza,,0,3451,11273,1
548,1,1134874,Golden Grove,,1,3610,11274,1
548,1,1134875,Golden Grove Interchange,,1,3670,13252,1
548,1,1134876,City,,0,3679,13250,1
548,1,1134877,Tea Tree Plaza,,0,3695,11273,1
548,1,1134878,Golden Grove Interchange,,1,3482,13252,1
548,1,1134879,Golden Grove,,1,3433,11274,1
548,1,1134880,City,,0,3510,13249,1
548,1,1134881,Tea Tree Plaza,,0,3656,11273,1
548,1,1134882,Golden Grove,,1,3622,11274,1
548,1,1134883,Golden Grove,,1,3189,13251,1
548,1,1134884,Golden Grove,,1,3111,11274,1
548,1,1134885,City,,0,3614,13249,1
548,11,1135868,Tea Tree Plaza,,0,3238,11273,1
548,11,1135869,Golden Grove,,1,3119,11274,1
548,11,1135870,Tea Tree Plaza,,0,3289,11273,1
548,11,1135871,Tea Tree Plaza,,0,3231,11273,1
548,11,1135872,Golden Grove,,1,3283,11274,1
548,11,1135873,Tea Tree Plaza,,0,3283,11273,1
548,11,1135874,Golden Grove,,1,3289,11274,1
548,11,1135875,Golden Grove,,1,3144,11274,1
548,11,1135876,Tea Tree Plaza,,0,3144,11273,1
548,11,1135877,Tea Tree Plaza,,0,3334,11273,1
548,11,1135878,Golden Grove,,1,3333,11274,1
548,11,1135879,Tea Tree Plaza,,0,3333,11273,1
548,11,1135880,Golden Grove,,1,3203,11274,1
548,11,1135881,Tea Tree Plaza,,0,3203,11273,1
548,11,1135882,Golden Grove,,1,3355,11274,1
548,11,1135883,Tea Tree Plaza,,0,3355,11273,1
548,11,1135884,Golden Grove,,1,3335,11274,1
548,11,1135885,Tea Tree Plaza,,0,3271,11273,1
548,11,1135886,Golden Grove,,1,3301,11274,1
548,11,1135887,Tea Tree Plaza,,0,3301,11273,1
548,11,1135888,Golden Grove,,1,3116,11274,1
548,11,1135889,Tea Tree Plaza,,0,3116,11273,1
548,11,1135890,Golden Grove,,1,3301,11274,1
548,11,1135891,Tea Tree Plaza,,0,3301,11273,1
548,11,1135892,Tea Tree Plaza,,0,3336,11273,1
548,11,1135893,Golden Grove,,1,3203,11274,1
548,11,1135894,Golden Grove,,1,3102,11274,1
548,12,1136702,Tea Tree Plaza,,0,3135,11273,1
548,12,1136703,Golden Grove,,1,3106,11274,1
548,12,1136704,Tea Tree Plaza,,0,3172,11273,1
548,12,1136705,Tea Tree Plaza,,0,3130,11273,1
548,12,1136706,Golden Grove,,1,3106,11274,1
548,12,1136707,Tea Tree Plaza,,0,3348,11273,1
548,12,1136708,Tea Tree Plaza,,0,3119,11273,1
548,12,1136709,Golden Grove,,1,3102,11274,1
548,12,1136710,Tea Tree Plaza,,0,3102,11273,1
548,12,1136711,Golden Grove,,1,3102,11274,1
548,12,1136712,Tea Tree Plaza,,0,3102,11273,1
548,12,1136713,Golden Grove,,1,3222,11274,1
548,12,1136714,Golden Grove,,1,3285,11274,1
548,12,1136715,Tea Tree Plaza,,0,3285,11273,1
548,12,1136716,Golden Grove,,1,3115,11274,1
548,12,1136717,Tea Tree Plaza,,0,3115,11273,1
548,12,1136718,Tea Tree Plaza,,0,3146,11273,1
548,12,1136719,Golden Grove,,1,3359,11274,1
548,12,1136720,Tea Tree Plaza,,0,3348,11273,1
548,12,1136721,Golden Grove,,1,3328,11274,1
548,12,1136722,Tea Tree Plaza,,0,3328,11273,1
548,12,1136723,Golden Grove,,1,3385,11274,1
548,12,1136724,Tea Tree Plaza,,0,3385,11273,1
548,12,1136725,Golden Grove,,1,3356,11274,1
548,12,1136726,Tea Tree Plaza,,0,3356,11273,1
548,12,1136727,Golden Grove,,1,3375,11274,1
548,12,1136728,Golden Grove,,1,3101,11274,1
556,11,944731,Paradise,,0,3192,12298,1
556,11,944732,Tea Tree Plaza,,1,3285,12304,1
556,11,944733,Tea Tree Plaza,,1,3192,12304,1
556,11,944734,Paradise,,0,3176,12298,1
556,11,944735,Tea Tree Plaza,,1,3366,12304,1
556,11,944736,Tea Tree Plaza,,1,3139,12304,1
556,11,944737,Tea Tree Plaza,,1,3224,12304,1
556,11,944738,Tea Tree Plaza,,1,3185,12304,1
556,11,944739,Paradise,,0,3287,12298,1
556,11,944740,Paradise,,0,3335,12298,1
556,11,944741,Paradise,,0,3192,12298,1
556,11,944742,Paradise,,0,3329,12298,1
556,11,944743,Paradise,,0,3292,12298,1
556,11,944744,Tea Tree Plaza,,1,3102,12304,1
556,11,944745,Tea Tree Plaza,,1,3119,12304,1
556,11,944746,Tea Tree Plaza,,1,3233,12304,1
556,11,944747,Paradise,,0,3283,12298,1
556,11,944748,Tea Tree Plaza,,1,3304,12304,1
556,11,944749,Tea Tree Plaza,,1,3304,12304,1
556,11,944750,Paradise,,0,3297,12298,1
556,11,944751,Tea Tree Plaza,,1,3327,12304,1
556,11,944752,Paradise,,0,3366,12298,1
556,11,944753,Tea Tree Plaza,,1,3165,12304,1
556,11,944754,Tea Tree Plaza,,1,3336,12304,1
556,11,944755,Paradise,,0,3271,12298,1
556,11,944756,Paradise,,0,3188,12298,1
556,11,944757,Tea Tree Plaza,,1,3188,12304,1
556,11,944758,Paradise,,0,3373,12298,1
556,11,944759,Paradise,,0,3136,12298,1
556,12,956673,Paradise,,0,3221,12298,1
556,12,956674,Tea Tree Plaza,,1,3206,12304,1
556,12,956675,Paradise,,0,3254,12298,1
556,12,956676,Paradise,,0,3105,12298,1
556,12,956677,Paradise,,0,3168,12298,1
556,12,956678,Tea Tree Plaza,,1,3130,12304,1
556,12,956679,Paradise,,0,3172,12298,1
556,12,956680,Paradise,,0,3215,12298,1
556,12,956681,Paradise,,0,3395,12298,1
556,12,956682,Paradise,,0,3224,12298,1
556,12,956683,Tea Tree Plaza,,1,3290,12304,1
556,12,956684,Tea Tree Plaza,,1,3216,12304,1
556,12,956685,Paradise,,0,3301,12298,1
556,12,956686,Paradise,,0,3326,12298,1
556,12,956687,Tea Tree Plaza,,1,3326,12304,1
556,12,956688,Tea Tree Plaza,,1,3216,12304,1
556,12,956689,Tea Tree Plaza,,1,3229,12304,1
556,12,956690,Tea Tree Plaza,,1,3119,12304,1
556,12,956691,Paradise,,0,3115,12298,1
556,12,956692,Tea Tree Plaza,,1,3361,12304,1
556,12,956693,Paradise,,0,3224,12298,1
556,12,956694,Paradise,,0,3101,12298,1
556,12,956695,Tea Tree Plaza,,1,3156,12304,1
556,12,956696,Tea Tree Plaza,,1,3348,12304,1
556,12,956697,Tea Tree Plaza,,1,3107,12304,1
556,12,956698,Tea Tree Plaza,,1,3249,12304,1
556,4,1028143,Tea Tree Plaza,,1,3462,13255,1
556,4,1028144,Paradise,,0,3375,12298,1
556,17,1028145,Paradise,,0,3762,12298,1
556,17,1028146,City,,0,3437,13253,1
556,17,1028148,Tea Tree Plaza,,1,3477,13254,1
556,17,1028149,City,,0,3695,13253,1
556,17,1028150,City,,0,3628,13306,1
556,7,1028152,City,,0,3123,13306,1
556,7,1028153,Paradise,,0,3427,12298,1
556,7,1028154,Tea Tree Plaza,,1,3427,12304,1
556,7,1028155,City,,0,3214,13253,1
556,6,1028156,City,,0,3123,13306,1
556,6,1028157,Paradise,,0,3427,12298,1
556,6,1028158,Tea Tree Plaza,,1,3427,12304,1
556,6,1028159,City,,0,3214,13253,1
556,1,1028160,Paradise,,0,3161,12298,1
556,9,1028161,Paradise,,0,3762,12298,1
556,9,1028162,City,,0,3437,13253,1
556,1,1028163,Paradise,,0,3658,12298,1
556,9,1028164,Tea Tree Plaza,,1,3477,13254,1
556,9,1028165,City,,0,3695,13253,1
556,9,1028166,City,,0,3628,13306,1
556,8,1028167,Tea Tree Plaza,,1,3462,13255,1
556,8,1028168,Paradise,,0,3375,12298,1
556,1,1028169,Paradise,,0,3460,12298,1
556,1,1028170,Tea Tree Plaza,,1,3195,12304,1
556,1,1028171,Paradise,,0,3300,12298,1
556,1,1028172,Paradise,,0,3466,12298,1
556,1,1028173,City,,0,3406,13253,1
556,1,1028174,Paradise,,0,3108,12298,1
556,1,1028175,Paradise,,0,3620,12298,1
556,1,1028176,Tea Tree Plaza,,1,3713,12304,1
556,1,1028177,Paradise,,0,3472,12298,1
556,1,1028178,Paradise,,0,3103,12298,1
556,1,1028179,Paradise,,0,3663,12298,1
556,1,1028180,City,,0,3610,13306,1
556,1,1028181,Tea Tree Plaza,,1,3700,12304,1
556,1,1028182,Tea Tree Plaza,,1,3529,13255,1
556,1,1028183,Tea Tree Plaza,,1,3471,13255,1
556,1,1028184,Paradise,,0,3250,12298,1
556,1,1028185,City,,0,3745,13253,1
556,1,1028186,Tea Tree Plaza,,1,3169,13255,1
556,1,1028187,Tea Tree Plaza,,1,3736,13255,1
556,1,1028188,Tea Tree Plaza,,1,3108,12304,1
556,1,1028189,Tea Tree Plaza,,1,3466,12304,1
556,7,1028190,Paradise,,0,3293,12298,1
556,1,1028191,Tea Tree Plaza,,1,3513,12304,1
556,1,1028192,Tea Tree Plaza,,1,3590,12304,1
556,1,1028193,Paradise,,0,3171,12298,1
556,1,1028194,Paradise,,0,3363,12303,1
556,1,1028195,Tea Tree Plaza,,1,3194,13254,1
556,1,1028196,Tea Tree Plaza,,1,3312,12304,1
556,1,1028197,Tea Tree Plaza,,1,3169,13254,1
556,1,1028198,Tea Tree Plaza,,1,3218,13255,1
556,1,1028199,Tea Tree Plaza,,1,3695,13255,1
556,1,1028200,Tea Tree Plaza,,1,3529,13254,1
556,1,1028201,City,,0,3628,13253,1
556,1,1028202,City,,0,3628,14949,1
556,1,1028203,Tea Tree Plaza,,1,3262,13255,1
556,1,1028204,Paradise,,0,3583,12298,1
556,1,1028205,Tea Tree Plaza,,1,3237,13255,1
556,1,1028206,Paradise,,0,3768,12298,1
556,1,1028207,Tea Tree Plaza,,1,3510,12304,1
556,1,1028208,Tea Tree Plaza,,1,3596,12304,1
556,1,1028209,Tea Tree Plaza,,1,3620,12304,1
556,1,1028210,Tea Tree Plaza,,1,3311,12304,1
556,1,1028211,Paradise,,0,3475,12298,1
556,1,1028212,Tea Tree Plaza,,1,3197,12304,1
556,1,1028213,Tea Tree Plaza,,1,3126,12304,1
556,1,1028214,Tea Tree Plaza,,1,3382,12304,1
556,1,1028215,Paradise,,0,3153,12298,1
556,6,1059181,Paradise,,0,3293,12298,1
557,12,956699,Tea Tree Plaza,,1,3216,12286,1
557,12,956700,Paradise,,0,3328,16193,1
557,12,956701,Paradise,,0,3363,16193,1
557,12,956702,Tea Tree Plaza,,1,3211,12286,1
557,12,956703,Tea Tree Plaza,,1,3214,12286,1
557,12,956704,Tea Tree Plaza,,1,3172,12286,1
557,12,956705,Paradise,,0,3172,16193,1
557,12,956706,Tea Tree Plaza,,1,3107,12286,1
557,12,956707,Tea Tree Plaza,,1,3156,12286,1
557,12,956708,Tea Tree Plaza,,1,3181,12286,1
557,12,956709,Paradise,,0,3245,16193,1
557,12,956710,Paradise,,0,3216,16193,1
557,12,956711,Tea Tree Plaza,,1,3237,12286,1
557,12,956712,Paradise,,0,3130,16193,1
557,12,956713,Paradise,,0,3107,16193,1
557,12,956714,Tea Tree Plaza,,1,3107,12286,1
557,12,956715,Paradise,,0,3249,16193,1
557,12,956716,Paradise,,0,3237,16193,1
557,12,956717,Tea Tree Plaza,,1,3100,12286,1
557,12,956718,Tea Tree Plaza,,1,3221,12286,1
557,12,956719,Paradise,,0,3192,16193,1
557,12,956720,Paradise,,0,3315,16193,1
557,12,956721,Paradise,,0,3376,16193,1
557,12,956722,Paradise,,0,3107,16193,1
557,12,956723,Tea Tree Plaza,,1,3356,12286,1
557,12,956724,Paradise,,0,3113,16193,1
557,12,956725,Tea Tree Plaza,,1,3375,12286,1
557,12,956726,Tea Tree Plaza,,1,3369,12286,1
557,12,956727,Paradise,,0,3222,16193,1
557,11,944760,Tea Tree Plaza,,1,3128,12286,1
557,11,944761,Paradise,,0,3249,16193,1
557,11,944762,Paradise,,0,3224,16193,1
557,11,944763,Tea Tree Plaza,,1,3249,12286,1
557,11,944764,Tea Tree Plaza,,1,3204,12286,1
557,11,944765,Tea Tree Plaza,,1,3335,12286,1
557,11,944766,Paradise,,0,3115,16193,1
557,11,944767,Paradise,,0,3372,16193,1
557,11,944768,Paradise,,0,3232,16193,1
557,11,944769,Tea Tree Plaza,,1,3236,12286,1
557,11,944770,Paradise,,0,3135,16198,1
557,11,944771,Paradise,,0,3335,16193,1
557,11,944772,Tea Tree Plaza,,1,3144,12286,1
557,11,944773,Tea Tree Plaza,,1,3135,12286,1
557,11,944774,Paradise,,0,3191,16193,1
557,11,944775,Paradise,,0,3102,16193,1
557,11,944776,Tea Tree Plaza,,1,3192,12286,1
557,11,944777,Tea Tree Plaza,,1,3180,12286,1
557,11,944778,Paradise,,0,3233,16193,1
557,11,944779,Tea Tree Plaza,,1,3361,12286,1
557,11,944780,Tea Tree Plaza,,1,3240,12286,1
557,11,944781,Tea Tree Plaza,,1,3203,12286,1
557,11,944782,Paradise,,0,3203,16193,1
557,11,944783,Tea Tree Plaza,,1,3102,12286,1
557,11,944784,Paradise,,0,3278,16193,1
557,11,944785,Paradise,,0,3192,16193,1
557,11,944786,Paradise,,0,3180,16193,1
557,11,944787,Paradise,,0,3343,16193,1
557,11,944788,Paradise,,0,3180,16193,1
557,11,944789,Tea Tree Plaza,,1,3192,12286,1
557,11,944790,Paradise,,0,3373,16193,1
557,11,944791,Tea Tree Plaza,,1,3366,12286,1
557,11,944792,Paradise,,0,3336,16193,1
557,11,944793,Tea Tree Plaza,,1,3283,12286,1
557,4,1028216,Tea Tree Plaza,,1,3772,12286,1
557,4,1028217,Tea Tree Plaza,,1,3772,12286,1
557,4,1028219,Tea Tree Plaza,,1,3700,12286,1
557,17,1028221,Tea Tree Plaza,,1,3565,12286,1
557,17,1028222,Tea Tree Plaza,,1,3169,12286,1
557,17,1028223,Paradise,,0,3291,16193,1
557,17,1028224,Tea Tree Plaza,,1,3700,12286,1
557,3,1028225,Paradise,,0,3507,16193,1
557,16,1028227,Tea Tree Plaza,,1,3169,12286,1
557,7,1028228,Paradise,,0,3700,16193,1
557,7,1028229,Paradise,,0,3559,16193,1
557,7,1028230,Tea Tree Plaza,,1,3365,13257,1
557,6,1028231,Paradise,,0,3700,16193,1
557,6,1028232,Paradise,,0,3559,16193,1
557,6,1028233,Tea Tree Plaza,,1,3169,12286,1
557,6,1028234,Tea Tree Plaza,,1,3365,13257,1
557,1,1028235,Paradise,,0,3114,16193,1
557,18,1028236,Paradise,,0,3507,16193,1
557,64,1028237,Tea Tree Plaza,,1,3700,12286,1
557,9,1028238,Tea Tree Plaza,,1,3565,12286,1
557,9,1028239,Paradise,,0,3291,16193,1
557,8,1028240,Tea Tree Plaza,,1,3772,12286,1
557,8,1028241,Tea Tree Plaza,,1,3772,12286,1
557,1,1028242,City,,0,3502,16200,1
557,1,1028243,Tea Tree Plaza,,1,3732,12286,1
557,1,1028244,Paradise,,0,3748,16193,1
557,1,1028245,Paradise,,0,3606,16193,1
557,1,1028246,Paradise,,0,3468,16193,1
557,1,1028247,Paradise,,0,3237,16193,1
557,1,1028248,Tea Tree Plaza,,1,3101,12286,1
557,1,1028249,City,,0,3420,16200,1
557,1,1028250,Paradise,,0,3700,16193,1
557,1,1028251,Tea Tree Plaza,,1,3477,12286,1
557,1,1028252,Tea Tree Plaza,,1,3219,12286,1
557,1,1028253,Tea Tree Plaza,,1,3712,12286,1
557,1,1028254,Tea Tree Plaza,,1,3468,12286,1
557,1,1028255,Paradise,,0,3372,16198,1
557,1,1028256,Paradise,,0,3169,16198,1
557,1,1028257,City,,0,3361,15510,1
557,1,1028258,Paradise,,0,3664,16193,1
557,1,1028259,Tea Tree Plaza,,1,3293,12286,1
557,1,1028260,City,,0,3312,16199,1
557,1,1028261,Tea Tree Plaza,,1,3460,13258,1
557,1,1028262,Tea Tree Plaza,,1,3515,13258,1
557,1,1028263,Paradise,,0,3620,16193,1
557,1,1028264,City,,0,3727,16200,1
557,1,1028265,City,,0,3736,16199,1
557,1,1028266,Tea Tree Plaza,,1,3169,13258,1
557,1,1028267,Tea Tree Plaza,,1,3540,12286,1
557,1,1028268,Tea Tree Plaza,,1,3318,13258,1
557,1,1028269,Tea Tree Plaza,,1,3247,12286,1
557,1,1028270,Paradise,,0,3688,16193,1
557,1,1028271,Tea Tree Plaza,,1,3233,12286,1
557,1,1028272,Tea Tree Plaza,,1,3341,12286,1
557,1,1028273,Paradise,,0,3368,16193,1
557,1,1028274,Paradise,,0,3194,16193,1
557,1,1028275,Paradise,,0,3298,16193,1
557,1,1028276,Paradise,,0,3270,16198,1
557,1,1028277,Tea Tree Plaza,,1,3270,12286,1
557,1,1028278,Tea Tree Plaza,,1,3531,13258,1
557,1,1028279,Tea Tree Plaza,,1,3712,13258,1
557,1,1028280,Paradise,,0,3514,16193,1
557,1,1028281,Tea Tree Plaza,,1,3103,13257,1
557,1,1028282,City,,0,3592,16200,1
557,1,1028283,Paradise,,0,3233,16193,1
557,1,1028284,City,,0,3529,16199,1
557,1,1028285,City,,0,3637,16199,1
557,1,1028286,Tea Tree Plaza,,1,3721,13257,1
557,1,1028287,Tea Tree Plaza,,1,3100,13258,1
557,1,1028288,Paradise,,0,3112,16193,1
557,1,1028289,Tea Tree Plaza,,1,3198,12286,1
557,1,1028290,Paradise,,0,3291,16193,1
557,1,1028291,Paradise,,0,3283,16193,1
557,1,1028292,Tea Tree Plaza,,1,3111,12286,1
557,1,1028293,Tea Tree Plaza,,1,3433,12286,1
557S,11,944794,St Agnes,,1,3343,12289,1
557S,12,956728,St Agnes,,1,3363,12289,1
557S,4,1028294,St Agnes,,1,3772,12289,1
557S,8,1028295,St Agnes,,1,3772,12289,1
559,7,1028296,Paradise,,0,3283,12292,1
559,7,1028297,Tea Tree Plaza,,1,3324,12295,1
559,7,1028298,Paradise,,0,3324,12292,1
559,7,1028299,Tea Tree Plaza,,1,3360,12295,1
559,6,1028300,Paradise,,0,3283,12292,1
559,6,1028301,Tea Tree Plaza,,1,3324,12295,1
559,6,1028302,Paradise,,0,3324,12292,1
559,6,1028303,Tea Tree Plaza,,1,3360,12295,1
559,1,1028304,Paradise,,0,3648,12292,1
559,1,1028305,Paradise,,0,3187,12292,1
559,1,1028306,Tea Tree Plaza,,1,3583,12295,1
559,1,1028307,Paradise,,0,3408,12292,1
559,1,1028308,Tea Tree Plaza,,1,3237,12295,1
559,1,1028309,Paradise,,0,3168,12292,1
559,1,1028310,Tea Tree Plaza,,1,3199,12295,1
559,1,1028311,Tea Tree Plaza,,1,3187,12295,1
559,1,1028312,Tea Tree Plaza,,1,3283,12295,1
559,1,1028313,City,,0,3605,13261,1
559,1,1028314,Tea Tree Plaza,,1,3601,12295,1
559,1,1028315,Paradise,,0,3466,12294,1
559,1,1028316,Paradise,,0,3676,12292,1
559,1,1028317,City,,0,3736,13261,1
559,1,1028318,Tea Tree Plaza,,1,3159,12295,1
559,1,1028319,Paradise,,0,3755,12292,1
559,1,1028320,Tea Tree Plaza,,1,3300,12295,1
559S,1,1028321,St Agnes,,1,3367,12296,1
559S,1,1028322,St Agnes,,1,3299,12296,1
559S,1,1028323,St Agnes,,1,3531,13262,1
559S,1,1028324,St Agnes,,1,3111,13262,1
559S,1,1028325,St Agnes,,1,3291,12296,1
559S,1,1028326,St Agnes,,1,3108,13262,1
560,12,956729,Elizabeth,,1,3350,15348,1
560,12,956730,Tea Tree Plaza,,0,3350,15330,1
560,12,956731,Elizabeth,,1,3137,15348,1
560,12,956732,Tea Tree Plaza,,0,3288,15330,1
560,12,956733,Elizabeth,,1,3277,15348,1
560,12,956734,Tea Tree Plaza,,0,3142,15330,1
560,12,956735,Elizabeth,,1,3123,15348,1
560,12,956736,Tea Tree Plaza,,0,3123,15330,1
560,12,956737,Elizabeth,,1,3273,15348,1
560,12,956738,Tea Tree Plaza,,0,3178,15330,1
560,12,956739,Elizabeth,,1,3393,15348,1
560,12,956740,Elizabeth,,1,3245,15348,1
560,12,956741,Elizabeth,,1,3169,15348,1
560,12,956742,Tea Tree Plaza,,0,3254,15330,1
560,12,956743,Tea Tree Plaza,,0,3245,15330,1
560,12,956744,Tea Tree Plaza,,0,3169,15330,1
560,11,944795,Elizabeth,,1,3184,15348,1
560,11,944796,Tea Tree Plaza,,0,3184,15330,1
560,11,944797,Elizabeth,,1,3292,15348,1
560,11,944798,Tea Tree Plaza,,0,3292,15330,1
560,11,944799,Elizabeth,,1,3128,15348,1
560,11,944800,Tea Tree Plaza,,0,3215,15330,1
560,11,944801,Elizabeth,,1,3141,15348,1
560,11,944802,Tea Tree Plaza,,0,3141,15330,1
560,11,944803,Elizabeth,,1,3272,15348,1
